"","ID","Cod.Lab","Code","Species","Scientific_name","Genus","Family","Point","Site","State","UC","date.sample.havest","latitude","longitude","d15N_wood","N_wood","d13C_wood","C_wood","d13C_cel","C_cel","d18O","Sr","map","mat","vap","d15N_soil","dem","pet","d15N_foliar","isorix","vpd","d13C_foliar","rh","soil_moisture","aet","def","pa"
"1038",1038,NA,"mad748","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Pauini","Amazonas",NA,"2021",-8.50546,-69.02246,1.63,0.09,-29.25,47.66,-26.79,40.63,24.25,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1039",1039,NA,"mad748","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Pauini","Amazonas",NA,"2021",-8.50546,-69.02246,1.57,0.09,-30.21,47.11,-26.73,40.99,22.65,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1040",1040,NA,"mad748","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Pauini","Amazonas",NA,"2021",-8.50546,-69.02246,4.46,0.32,-29.82,48.06,-26.87,40.37,23.83,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1041",1041,NA,"mad749","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Pauini","Amazonas",NA,"2021",-8.473475,-69.123588,2.41,0.12,-27.9,47.65,-27.64,36.87,23.65,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1042",1042,NA,"mad749","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Pauini","Amazonas",NA,"2021",-8.473475,-69.123588,2.27,0.07,-29.7,47.86,-28.44,40.45,24,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1043",1043,NA,"mad749","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Pauini","Amazonas",NA,"2021",-8.473475,-69.123588,2,0.08,-28.62,47.25,-27.68,40.68,23.65,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1044",1044,NA,"mad749","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Pauini","Amazonas",NA,"2021",-8.473475,-69.123588,0.4,0.08,-29.12,47.94,-28.14,44.67,23.55,0.711954934,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1045",1045,NA,"mad749","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Pauini","Amazonas",NA,"2021",-8.473475,-69.123588,2.17,0.14,-29.55,47.17,-28.01,40.33,23.72,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1046",1046,"ZAC 675","mad75","guariuba","Clarisia racemosa Ruiz & Pav.","Clarisia","Meliaceae",0,"Itapiranga","Amazonas",NA,"45860",-2.495,-59.122,4.9,0.3,-30.5,51.1,-25.8,40.7,25.99,NA,2250.5,26.5275421142578,2.83499693870544,8.15379333496093,98.9831085205078,1181.41662597656,4.09354209899902,-3.97124934196472,0.773993015289306,-27.7649593353271,0.788555324077606,293.477142333984,1099.95300292968,86.2536239624023,1000.15808105468
"1047",1047,"ZAC 676","mad75","guariuba","Clarisia racemosa Ruiz & Pav.","Clarisia","Meliaceae",25,"Itapiranga","Amazonas",NA,"45860",-2.495,-59.122,6.5,0.2,-27.1,51.7,-30.6,41,27.14,NA,2250.5,26.5275421142578,2.83499693870544,8.15379333496093,98.9831085205078,1181.41662597656,4.09354209899902,-3.97124934196472,0.773993015289306,-27.7649593353271,0.788555324077606,293.477142333984,1099.95300292968,86.2536239624023,1000.15808105468
"1048",1048,"ZAC 677","mad75","guariuba","Clarisia racemosa Ruiz & Pav.","Clarisia","Meliaceae",50,"Itapiranga","Amazonas",NA,"45860",-2.495,-59.122,5.5,0.2,-26.2,50.5,-25.5,41,27.02,NA,2250.5,26.5275421142578,2.83499693870544,8.15379333496093,98.9831085205078,1181.41662597656,4.09354209899902,-3.97124934196472,0.773993015289306,-27.7649593353271,0.788555324077606,293.477142333984,1099.95300292968,86.2536239624023,1000.15808105468
"1049",1049,"ZAC 678","mad75","guariuba","Clarisia racemosa Ruiz & Pav.","Clarisia","Meliaceae",75,"Itapiranga","Amazonas",NA,"45860",-2.495,-59.122,4.7,0.3,-27,49.4,-25.9,39.3,27.36,NA,2250.5,26.5275421142578,2.83499693870544,8.15379333496093,98.9831085205078,1181.41662597656,4.09354209899902,-3.97124934196472,0.773993015289306,-27.7649593353271,0.788555324077606,293.477142333984,1099.95300292968,86.2536239624023,1000.15808105468
"1050",1050,"ZAC 679","mad75","guariuba","Clarisia racemosa Ruiz & Pav.","Clarisia","Meliaceae",100,"Itapiranga","Amazonas",NA,"45860",-2.495,-59.122,7.9,0.3,-27.5,48.5,-26.1,39.6,26.59,NA,2250.5,26.5275421142578,2.83499693870544,8.15379333496093,98.9831085205078,1181.41662597656,4.09354209899902,-3.97124934196472,0.773993015289306,-27.7649593353271,0.788555324077606,293.477142333984,1099.95300292968,86.2536239624023,1000.15808105468
"1051",1051,NA,"mad750","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Pauini","Amazonas",NA,"2021",-8.490735,-69.033376,2.04,0.1,-30.26,47.63,-27.95,40.84,22.36,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1052",1052,NA,"mad750","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Pauini","Amazonas",NA,"2021",-8.490735,-69.033376,1.67,0.1,-28.96,47.41,-27.77,41.05,23.3,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1053",1053,NA,"mad750","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Pauini","Amazonas",NA,"2021",-8.490735,-69.033376,0.2,0.08,-28.35,47,-27.35,40.52,21.85,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1054",1054,NA,"mad750","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Pauini","Amazonas",NA,"2021",-8.490735,-69.033376,1.57,0.07,-29.16,47.27,-28.19,41.01,24.59,0.713004088,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1055",1055,NA,"mad750","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Pauini","Amazonas",NA,"2021",-8.490735,-69.033376,2.84,0.13,-29.44,46.7,-28.23,40.5,23.04,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1056",1056,NA,"mad751","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Pauini","Amazonas",NA,"2021",-8.486114,-69.058255,2.48,0.11,-27.55,47.76,-25.87,40.55,23.4,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1057",1057,NA,"mad751","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Pauini","Amazonas",NA,"2021",-8.486114,-69.058255,2.1,0.08,-28.47,47.07,-26.61,40.66,22.64,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1058",1058,NA,"mad751","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Pauini","Amazonas",NA,"2021",-8.486114,-69.058255,1.78,0.11,-28.07,47.78,-26.27,40.25,23.68,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1059",1059,NA,"mad751","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Pauini","Amazonas",NA,"2021",-8.486114,-69.058255,1.99,0.09,-28.22,47.82,-26.72,39.48,23.54,0.710958887,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1060",1060,NA,"mad751","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Pauini","Amazonas",NA,"2021",-8.486114,-69.058255,2.65,0.19,-29.6,46.44,-27.6,41.28,23.97,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1061",1061,NA,"mad752","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Pauini","Amazonas",NA,"2021",-8.47791,-69.05435,2.02,0.08,-28.55,46.93,-27.55,39.94,22.61,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1062",1062,NA,"mad752","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Pauini","Amazonas",NA,"2021",-8.47791,-69.05435,3.22,0.1,-29.29,47.33,-27.66,39.53,23.68,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1063",1063,NA,"mad752","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Pauini","Amazonas",NA,"2021",-8.47791,-69.05435,2.76,0.14,-29.49,48.11,-28.38,39.57,24.76,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1064",1064,NA,"mad752","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Pauini","Amazonas",NA,"2021",-8.47791,-69.05435,2.77,0.1,-30.27,46.98,-27.81,41.17,24.34,0.711271121,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1065",1065,NA,"mad752","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Pauini","Amazonas",NA,"2021",-8.47791,-69.05435,4.06,0.19,-30.3,46.74,-28.5,40.49,23.35,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1066",1066,NA,"mad753","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Pauini","Amazonas",NA,"2021",-8.493482,-69.09561,1.82,0.09,-29.52,46.87,-27.73,40.41,23.96,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1067",1067,NA,"mad753","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Pauini","Amazonas",NA,"2021",-8.493482,-69.09561,0.8,0.1,-28.79,47.9,-27.11,40.65,23.52,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1068",1068,NA,"mad753","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Pauini","Amazonas",NA,"2021",-8.493482,-69.09561,2.98,0.09,-29.06,46.93,-27.56,40.82,23.73,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1069",1069,NA,"mad753","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Pauini","Amazonas",NA,"2021",-8.493482,-69.09561,2.87,0.09,-29.15,46.46,-28.09,40.44,22.61,0.71285,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1070",1070,NA,"mad753","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Pauini","Amazonas",NA,"2021",-8.493482,-69.09561,3.03,0.12,-29.72,46.16,-28.64,40.72,22.97,NA,2285,24.6146030426025,2.70309686660766,7.5293755531311,206.237747192382,1041.45422363281,3.25851273536682,-5.37865257263183,0.588437497615814,-28.8374824523925,0.822315454483032,245.884033203125,960.348815917968,76.1500015258789,987.919677734375
"1071",1071,NA,"mad754","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Vitória do Xingu","Pará",NA,"2012",-3.266599,-51.847781,4.89,0.11,-28.37,46.66,-26.73,41.09,23.58,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1072",1072,NA,"mad754","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Vitória do Xingu","Pará",NA,"2012",-3.266599,-51.847781,5.69,0.09,-27.58,45.88,-27.54,41.02,26.22,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1073",1073,NA,"mad754","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Vitória do Xingu","Pará",NA,"2012",-3.266599,-51.847781,4.69,0.07,-28.61,46.13,-27.25,40.71,26.61,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1074",1074,NA,"mad754","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Vitória do Xingu","Pará",NA,"2012",-3.266599,-51.847781,7.1,0.17,-28.58,46.56,-27.54,41.01,25.82,0.730093,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1075",1075,NA,"mad754","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Vitória do Xingu","Pará",NA,"2012",-3.266599,-51.847781,7.02,0.12,-29.12,45.26,-27.62,41.19,25.92,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1076",1076,NA,"mad755","Cedro","Cedrela spp.","Cedrela","Meliaceae",0,"Vitória do Xingu","Pará",NA,"2012",-3.259757,-51.852348,3.17,0.1,-29.34,45.99,-28.04,40.59,26.08,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1077",1077,NA,"mad755","Cedro","Cedrela spp.","Cedrela","Meliaceae",25,"Vitória do Xingu","Pará",NA,"2012",-3.259757,-51.852348,1.06,0.06,-28.84,46.24,-28.06,40.87,27.64,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1078",1078,NA,"mad755","Cedro","Cedrela spp.","Cedrela","Meliaceae",50,"Vitória do Xingu","Pará",NA,"2012",-3.259757,-51.852348,0.01,0.07,-28.49,47.81,-27.28,40.5,25.88,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1079",1079,NA,"mad755","Cedro","Cedrela spp.","Cedrela","Meliaceae",75,"Vitória do Xingu","Pará",NA,"2012",-3.259757,-51.852348,1.46,0.07,-29.22,48.37,-27.3,40.94,27.05,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1080",1080,NA,"mad755","Cedro","Cedrela spp.","Cedrela","Meliaceae",100,"Vitória do Xingu","Pará",NA,"2012",-3.259757,-51.852348,1.82,0.09,-30.2,47.89,-27.89,40.79,27,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1081",1081,NA,"mad756","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",0,"Vitória do Xingu","Pará",NA,"2015",-3.271861,-51.851053,4.35,0.22,-25.92,47.97,-25.07,42.04,28.33,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1082",1082,NA,"mad756","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",25,"Vitória do Xingu","Pará",NA,"2015",-3.271861,-51.851053,5.88,0.18,-26.23,47.29,-24.44,41.2,28.74,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1083",1083,NA,"mad756","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",50,"Vitória do Xingu","Pará",NA,"2015",-3.271861,-51.851053,5.51,0.19,-26.84,48.31,-25.04,46.07,27.49,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1084",1084,NA,"mad756","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",75,"Vitória do Xingu","Pará",NA,"2015",-3.271861,-51.851053,6.49,0.28,-27.62,49.29,-25.85,40.49,27.89,0.734375,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1085",1085,NA,"mad756","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",100,"Vitória do Xingu","Pará",NA,"2015",-3.271861,-51.851053,6.12,0.35,-27.88,47.92,-26.32,41.71,27.41,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1086",1086,NA,"mad757","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",0,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,5.99,0.18,-26.02,45.08,-24.96,41.14,28.78,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1087",1087,NA,"mad757","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",25,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,6.54,0.19,-26.24,46.4,-24.42,40.88,27.41,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1088",1088,NA,"mad757","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",50,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,4.66,0.19,-26.68,47.08,-25.21,41.68,27.34,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1089",1089,NA,"mad757","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",75,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,7.22,0.29,-27.79,46.86,-25.66,41.28,28.03,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1090",1090,NA,"mad757","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",100,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,6.74,0.48,-28.52,46.28,-26.76,40.97,27.11,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1091",1091,NA,"mad758","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",0,"Vitória do Xingu","Pará",NA,"2015",-3.235714,-51.796692,5.72,0.18,-25.41,46.72,-24.57,40.88,29.45,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1092",1092,NA,"mad758","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",25,"Vitória do Xingu","Pará",NA,"2015",-3.235714,-51.796692,7.19,0.17,-26.02,47.28,-24.56,41.8,29.17,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1093",1093,NA,"mad758","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",50,"Vitória do Xingu","Pará",NA,"2015",-3.235714,-51.796692,5.71,0.19,-26.36,46.2,-25.03,40.68,28.1,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1094",1094,NA,"mad758","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",75,"Vitória do Xingu","Pará",NA,"2015",-3.235714,-51.796692,7.62,0.26,-28,47.23,-26.63,41.1,26.55,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1095",1095,NA,"mad758","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",100,"Vitória do Xingu","Pará",NA,"2015",-3.235714,-51.796692,6.38,0.32,-28.44,46.78,-27.16,41.13,28.15,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1096",1096,NA,"mad759","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",0,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,3.81,0.17,-26.18,45.96,-24.84,41.88,28.8,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1097",1097,NA,"mad759","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",25,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,5.09,0.18,-26.12,47.66,-24.79,41.54,29.19,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
"1098",1098,NA,"mad759","Castanheira","Bertholletia spp.","Bertholletia","Lecythidaceae",50,"Vitória do Xingu","Pará",NA,"2015",-3.312238,-51.791502,5.68,0.2,-27.12,47.41,-25.46,41.55,27.4,NA,2161,25.911958694458,2.77068328857421,8.28787612915039,71.2593536376953,1215.58337402343,4.37355661392211,-2.81030964851379,0.689236104488372,-28.1927413940429,0.806504964828491,258.532196044921,1023.50506591796,206.069015502929,1001.76763916015
